0,tcp,vmnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,17,1,1,0,0,0.06,0.06,0,255,17,0.07,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,SF,284,3377,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,58,255,1,0,0.02,0.05,0,0,0,0,normal
0,tcp,domain,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,24,1,1,0,0,0.1,0.06,0,255,24,0.09,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,26,29,1,0,0.04,0.07,0,0.07,1,0.93,normal
0,tcp,http,SF,304,1268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,24,0,0,0,0,1,0,0.08,250,255,1,0,0,0.02,0,0,0,0,normal
0,tcp,http,SF,204,698,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,60,62,0,0,0,0,1,0,0.03,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,309,15642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,1,0,0.22,8,255,1,0,0.12,0.01,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,6,1,1,0,0,0.09,0.09,0,255,21,0.08,0.07,0,0,1,1,0,0,abnormal
0,tcp,whois,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,19,1,1,0,0,0.13,0.06,0,255,3,0.01,0.08,0,0,1,1,0,0,abnormal
0,tcp,http,SF,319,1360,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,1,0,0.14,156,255,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,18,1,1,0,0,0.24,0.05,0,255,64,0.25,0.02,0.01,0,1,1,0,0,abnormal
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,86,0.34,0.02,0.34,0,0.02,0,0,0,abnormal
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,19,1,1,0,0,0.07,0.06,0,255,14,0.05,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,SF,358,1463,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,99,255,1,0,0.01,0.01,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,17,1,1,0,0,0.11,0.05,0,255,16,0.06,0.06,0,0,1,1,0,0,abnormal
0,udp,domain_u,SF,44,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,http,SF,204,952,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,1,0,0.22,76,255,1,0,0.01,0.03,0,0,0,0,normal
0,udp,domain_u,SF,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,64,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
45,tcp,auth,SF,9,35,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.02,0,0,0,0,0,0,normal
0,tcp,http,SF,227,317,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
5,tcp,smtp,SF,2374,406,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,80,151,0.57,0.04,0.01,0.01,0,0,0,0,normal
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,20,0.99,1,0.01,0,0.26,0.07,0,255,38,0.15,0.05,0,0,1,1,0,0,abnormal
0,tcp,smtp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,130,106,0.37,0.04,0.02,0.02,0.01,0.01,0,0,normal
0,tcp,http,SF,251,28066,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,25,255,1,0,0.04,0.05,0,0,0,0,normal
0,tcp,http,SF,335,2648,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,20,255,1,0,0.05,0.06,0,0,0,0,normal
0,tcp,http,SF,224,1885,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,40,255,1,0,0.03,0.04,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,20,1,1,0,0,0.29,0.07,0,255,9,0.04,0.08,0,0,1,1,0,0,abnormal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,1,1,117,1,0,1,0.26,0,0,0,0,abnormal
0,tcp,http,SF,286,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,31,34,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,289,1560,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,5,255,1,0,0.2,0.03,0,0.01,0,0,normal
0,tcp,http,SF,259,3051,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,47,255,1,0,0.02,0.02,0,0,0,0,normal
0,tcp,http,SF,323,2446,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,discard,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,20,1,1,0,0,0.07,0.05,0,255,20,0.08,0.05,0,0,1,1,0,0,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,15,1,1,0,0,0.06,0.06,0,255,14,0.05,0.08,0,0,1,1,0,0,abnormal
0,tcp,link,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,20,1,1,0,0,0.1,0.06,0,255,19,0.07,0.07,0,0,1,1,0,0,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,17,1,1,0,0,0.16,0.06,0,255,17,0.07,0.06,0,0,1,1,0,0,abnormal
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,5,1,1,0,0,0.02,0.07,0,255,5,0.02,0.07,0,0,1,1,0,0,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1,1,1,0,0,0.02,0.08,0,255,18,0.07,0.07,0,0,1,1,0,0,abnormal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.06,0,0,0,0,1,1,abnormal
0,tcp,http,SF,230,514,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,52,76,1,0,0.02,0.07,0,0,0,0.01,normal
0,tcp,kshell,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,10,1,1,0,0,0.09,0.06,0,255,10,0.04,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,SF,194,312,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0.5,32,255,1,0,0.03,0.02,0,0,0,0.01,normal
0,tcp,netbios_dgm,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,19,0,0,1,1,0.09,0.06,0,255,19,0.07,0.08,0,0,0,0,1,1,abnormal
0,tcp,auth,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,15,1,1,0,0,0.07,0.07,0,255,15,0.06,0.07,0,0,1,1,0,0,abnormal
4555,udp,other,SF,146,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0.33,0.67,0,255,1,0,0.85,1,0,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,3,1,1,0,0,0.02,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,35,255,1,0,0.06,0.04,0.03,0.01,0,0,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,0,0,1,0,1,1,109,1,0,1,0.5,0,0,0,0,abnormal
0,tcp,login,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,9,1,1,0,0,0.07,0.07,0,255,9,0.04,0.06,0,0,1,1,0,0,abnormal
0,tcp,Z39_50,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,8,1,1,0,0,0.04,0.05,0,255,8,0.03,0.05,0,0,1,1,0,0,abnormal
0,icmp,urp_i,SF,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0.17,0.33,0,157,19,0.11,0.03,0.11,0.11,0,0,0,0,normal
0,tcp,http,SF,285,2300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,13,255,1,0,0.08,0.04,0,0,0,0,normal
0,tcp,http,SF,314,2214,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,30,255,1,0,0.03,0.03,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,18,1,1,0,0,0.13,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,abnormal
0,tcp,http,SF,274,1210,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,5,255,1,0,0.2,0.02,0,0,0,0,normal
0,tcp,nntp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,5,1,1,0,0,0.02,0.05,0,255,5,0.02,0.05,0,0,1,1,0,0,abnormal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,1,0,1,2,39,1,0,1,0.51,0,0,0,0,abnormal
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,109,1,0,1,1,0,0,0,0,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,3,1,1,0,0,0.01,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,abnormal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,19,1,1,0,0,0.08,0.05,0,255,19,0.07,0.08,0,0,1,1,0,0,abnormal
0,tcp,telnet,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,0,0,1,1,0.01,0.06,0,255,2,0.01,0.09,0,0,0,0,1,1,abnormal
0,tcp,mtp,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,6,0,0,1,1,0.02,0.07,0,255,6,0.02,0.08,0,0,0,0,1,1,abnormal
0,tcp,hostnames,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,1,0,0,1,1,0,0.07,0,255,1,0,0.08,0,0,0,0,1,1,abnormal
0,tcp,http,SF,320,766,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,28,255,1,0,0.04,0.03,0,0,0,0,normal
0,tcp,http,SF,219,631,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,24,43,1,0,0.04,0.07,0,0,0,0,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,0,0,0,0,1,0,1,3,191,1,0,1,0.25,0,0,0,0,abnormal
0,tcp,http,SF,208,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,29,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http_443,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,6,0,0,1,1,0.04,0.06,0,255,6,0.02,0.06,0,0,0,0,1,1,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,16,1,1,0,0,0.05,0.06,0,255,2,0.01,0.11,0,0,1,1,0,0,abnormal
17718,tcp,other,RSTR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.73,1,0,0,0,1,1,abnormal
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,21,0,0,0,0,0.91,0.09,0,255,30,0.12,0.22,1,0,0,0,0,0,abnormal
0,tcp,netstat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,17,1,1,0,0,0.06,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,4,1,1,0,0,0.03,0.06,0,255,14,0.05,0.08,0,0,1,1,0,0,abnormal
0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,1,1,0,0,0.41,0.11,0,255,65,0.25,0.04,0,0,1,1,0,0,abnormal
0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,37,0.15,0.04,0.15,0,0.27,0,0.02,0,abnormal
0,tcp,http,SF,215,29228,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,ftp_data,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,12,1,1,0,0,0.08,0.05,0,255,12,0.05,0.06,0,0,1,1,0,0,abnormal
0,tcp,http,SF,293,5540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0.5,0.5,0,0,1,0,0,4,255,1,0,0.25,0.04,0.25,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,10,1,1,0,0,0.07,0.06,0,255,2,0.01,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,SF,232,354,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,24,255,1,0,0.04,0.04,0,0,0,0,normal
0,tcp,http,SF,338,4218,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,46,255,1,0,0.02,0.04,0,0,0,0,normal
0,tcp,http,SF,307,1582,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,46,255,1,0,0.02,0.03,0,0,0,0,normal
0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,4,1,1,0,0,0.01,0.06,0,255,4,0.02,0.08,0,0,1,1,0,0,abnormal
0,icmp,eco_i,SF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,155,1,0,1,1,0,0,0,0,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,16,1,1,0,0,0.07,0.05,0,255,8,0.03,0.07,0,0,1,1,0,0,abnormal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,1,0,1,1,129,1,0,1,0.51,0,0,0,0,abnormal
0,tcp,finger,SF,7,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,123,9,0.03,0.03,0.01,0.22,0,0,0,0,normal
0,tcp,pop_2,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.09,0,0,0,0,1,1,abnormal
0,tcp,smtp,SF,1208,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0.5,1,0,97,99,0.53,0.05,0.01,0.02,0,0,0,0,normal
0,udp,domain_u,SF,45,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,315,0,0,0,0,1,0.01,0,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,ftp_data,SF,15377,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,1,0,0.33,255,92,0.36,0.02,0.36,0,0,0,0.03,0,normal
0,tcp,http_443,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,24,1,1,0,0,0.16,0.04,0,255,24,0.09,0.05,0,0,1,1,0,0,abnormal
0,tcp,http,SF,243,9284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14,16,0,0,0,0,1,0,0.19,255,255,1,0,0,0,0,0,0.01,0.01,normal
0,tcp,nnsp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,5,1,1,0,0,0.04,0.08,0,255,5,0.02,0.06,0,0,1,1,0,0,abnormal
0,udp,domain_u,SF,46,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,149,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,normal
0,tcp,http,SF,310,1565,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,8,0.25,0.25,0,0,1,0,0.38,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,http,SF,198,889,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,0,1,0,0.12,8,234,1,0,0.12,0.02,0,0,0,0.01,normal
56,tcp,ftp,SF,220,692,0,0,0,4,0,1,0,0,0,0,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,198,2,0.01,0.04,0.01,0,0.01,0,0.01,0,normal
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,1,1,0,0,0.25,0.07,0,255,39,0.15,0.05,0.01,0,1,1,0,0,abnormal
0,tcp,uucp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,15,1,1,0,0,0.11,0.06,0,255,15,0.06,0.07,0,0,1,1,0,0,abnormal
0,tcp,vmnet,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,20,0,0,1,1,0.11,0.06,0,255,20,0.08,0.07,0,0,0,0,1,1,abnormal
0,tcp,supdup,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,5,0,0,1,1,0.02,0.06,0,255,5,0.02,0.08,0,0,0,0,1,1,abnormal
11879,tcp,telnet,SF,11487,20777,0,0,0,0,0,1,1,0,0,0,26,0,1,0,0,0,1,1,0,0,0,0,1,0,0,99,9,0.08,0.73,0.01,0.22,0.01,0.11,0.7,0.22,normal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,0,0,0,0,1,0,1,2,4,1,0,1,0.5,0,0,0,0,abnormal
0,tcp,http,SF,282,3902,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,13,63,1,0,0.08,0.03,0,0,0,0,normal
0,tcp,http,SF,229,715,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,26,0,0,0,0,1,0,0,149,255,1,0,0.01,0.02,0,0,0,0,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,0.07,0,0.93,1,0.01,1,0,255,1,0,0.64,0,0,0.03,0,0.36,1,abnormal
0,tcp,ftp_data,SF,567,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,11,0.04,0.47,0.04,0,0,0,0,0,normal
0,tcp,efs,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,13,0,0,1,1,0.09,0.06,0,255,13,0.05,0.06,0,0,0,0,1,1,abnormal
0,tcp,nntp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,11,1,1,0,0,0.04,0.06,0,255,11,0.04,0.06,0,0,1,1,0,0,abnormal
0,tcp,bgp,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,17,1,1,0,0,0.07,0.05,0,190,17,0.09,0.06,0.01,0,0.99,1,0,0,abnormal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,1,0.07,0,0.92,1,0,1,0,255,1,0,1,0,0,0.1,0,0.88,1,abnormal
0,tcp,http,SF,293,709,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,17,0,0,0,0,1,0,0.12,8,255,1,0,0.12,0.03,0,0,0,0,normal
0,tcp,http,SF,214,724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,32,0,0,0,0,1,0,0.09,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,other,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,12,1,1,0,0,0.04,0.05,0,255,5,0.02,0.09,0,0,1,1,0,0,abnormal
0,udp,domain_u,SF,44,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,160,0,0,0,0,1,0,0.01,255,245,0.96,0.01,0,0,0,0,0,0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,45,255,1,0,0.02,0.08,0,0,1,0.97,normal
0,tcp,finger,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,13,1,1,0,0,0.39,0.12,0,255,73,0.29,0.02,0.01,0,1,1,0,0,abnormal
0,tcp,http,SF,208,19680,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,74,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,http,SF,328,3729,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46,68,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,netbios_ssn,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,11,1,1,0,0,0.05,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,abnormal
0,tcp,pop_3,SF,66,3921,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,56,4,0.02,0.11,0.02,0.5,0,0,0.02,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,7,1,1,0,0,0.05,0.06,0,247,13,0.05,0.08,0,0,1,1,0,0,abnormal
0,tcp,smtp,SF,1104,336,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,74,146,0.69,0.04,0.01,0.01,0,0,0,0,normal
0,udp,private,SF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0.85,0.23,0,255,11,0.04,0.33,0.87,0,0,0,0.13,0,abnormal
0,tcp,http,SF,198,324,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,33,255,1,0,0.03,0.05,0,0,0,0,normal
0,tcp,http,SF,0,32884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.07,0.07,0,0,1,0,0,42,255,1,0,0.02,0.01,0.02,0.01,0,0,normal
0,tcp,http,SF,227,1231,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,17,1,1,0,0,0.06,0.04,0,255,17,0.07,0.05,0,0,1,1,0,0,abnormal
0,tcp,http,SF,260,193,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,135,255,1,0,0.01,0.04,0,0,0,0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,1,0,1,5,255,1,0,0.2,0.08,0,0,1,0.85,normal
0,tcp,ctf,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,1,0,0,1,1,0,0.07,0,255,1,0,0.09,0,0,0,0,1,1,abnormal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,4,1,1,0,0,0.02,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,abnormal
0,tcp,http,SF,197,659,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,8,1,1,0,0,0.03,0.05,0,255,8,0.03,0.07,0,0,1,1,0,0,abnormal
0,tcp,domain,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.07,0,0,0,0,1,1,abnormal
10,udp,domain_u,SF,44,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,16,0,0,0,0,1,0,0.12,58,54,0.93,0.03,0.12,0,0,0,0,0,normal
0,udp,private,SF,28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,0,255,9,0.04,0.02,0.04,0,0,0,0,0,abnormal
0,icmp,eco_i,SF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,0,0,0,1,0,1,4,172,1,0,1,0.25,0,0,0,0,abnormal
0,tcp,http,SF,293,1199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,0,1,0,0.14,5,255,1,0,0.2,0.04,0,0,0,0,normal
0,tcp,netstat,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,18,1,1,0,0,0.06,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,abnormal
0,udp,domain_u,SF,44,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,217,0,0,0,0,1,0,0.01,255,217,0.85,0.01,0,0,0,0,0,0,normal
0,tcp,http,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,31,135,1,0,0.03,0.02,0,0,1,1,normal
0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,1,0.02,0,0.95,1,0.01,1,0,255,1,0,0.8,0,0,0.01,0,0.76,1,abnormal
